[2019-09-17 11:07:19,838 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:07:19,839 | INFO] Sender thread is now running...
[2019-09-17 11:07:19,840 | INFO] Receiver thread is now running...
[2019-09-17 11:07:25,737 | INFO] Sending kill to threads...
[2019-09-17 11:07:25,824 | INFO] Sender thread terminated
[2019-09-17 11:07:25,825 | INFO] Program terminated
[2019-09-17 11:07:27,071 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:07:27,074 | INFO] Sender thread is now running...
[2019-09-17 11:07:27,075 | INFO] Receiver thread is now running...
[2019-09-17 11:07:28,192 | INFO] Sending kill to threads...
[2019-09-17 11:07:28,230 | INFO] Sender thread terminated
[2019-09-17 11:07:28,231 | INFO] Program terminated
[2019-09-17 11:07:40,428 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:07:40,433 | INFO] Sender thread is now running...
[2019-09-17 11:07:40,434 | INFO] Receiver thread is now running...
[2019-09-17 11:07:43,481 | INFO] Sending kill to threads...
[2019-09-17 11:07:43,564 | INFO] Sender thread terminated
[2019-09-17 11:07:43,564 | INFO] Program terminated
[2019-09-17 11:07:46,343 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:07:46,344 | INFO] Sender thread is now running...
[2019-09-17 11:07:46,345 | INFO] Receiver thread is now running...
[2019-09-17 11:07:47,688 | INFO] Sending kill to threads...
[2019-09-17 11:07:47,782 | INFO] Sender thread terminated
[2019-09-17 11:07:47,782 | INFO] Program terminated
[2019-09-17 11:08:01,467 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:08:01,468 | INFO] Sender thread is now running...
[2019-09-17 11:08:01,469 | INFO] Receiver thread is now running...
[2019-09-17 11:08:02,713 | INFO] Sending kill to threads...
[2019-09-17 11:08:02,783 | INFO] Sender thread terminated
[2019-09-17 11:08:02,783 | INFO] Program terminated
[2019-09-17 11:08:43,266 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:08:43,268 | INFO] Sender thread is now running...
[2019-09-17 11:08:43,268 | INFO] Receiver thread is now running...
[2019-09-17 11:08:49,290 | ERROR] RX disconnected 5.001984119415283
[2019-09-17 11:08:54,294 | ERROR] RX disconnected 5.003958463668823
[2019-09-17 11:08:59,298 | ERROR] RX disconnected 5.003938436508179
[2019-09-17 11:09:04,301 | ERROR] RX disconnected 5.002974510192871
[2019-09-17 11:09:09,305 | ERROR] RX disconnected 5.003957509994507
[2019-09-17 11:09:14,309 | ERROR] RX disconnected 5.003939151763916
[2019-09-17 11:09:14,572 | INFO] Sending kill to threads...
[2019-09-17 11:09:14,618 | INFO] Sender thread terminated
[2019-09-17 11:09:15,311 | INFO] Receiver thread terminated
[2019-09-17 11:09:15,313 | INFO] Program terminated
[2019-09-17 11:09:17,244 | INFO] starting up on 172.16.1.180 port 39004
[2019-09-17 11:09:17,245 | INFO] Sender thread is now running...
